doc_id,text,IsPatentCited,abstract,aff_affiliations,aff_authorids,aff_paperid,authors,citationCount,externalIds,fieldsOfStudy,influentialCitationCount,isOpenAccess,journal,publicationDate,publicationTypes,referenceCount,title,url,venue,year
2001025563,"As application developers today we all face a problem of great complexity. Because of the diversity of our users, and the variety of their equipment, applications must run in many different configurations. They must support displays of varying size, resolution, and color depth. Different types of input devices are required, from keyboards to touch screens. Applications must run in different countries, being able to reformat messages in varying lengths in each language. Messages should be available in large font sizes for vision impaired users. Interface style should be consistent with other applications running on similar hardware. Style should at the same time conform to guidelines being developed by many organizations for presentation and interaction behaviors.",0.0,"As application developers today we all face a problem of great complexity. Because of the diversity of our users, and the variety of their equipment, applications must run in many different configurations. They must support displays of varying size, resolution, and color depth. Different types of input devices are required, from keyboards to touch screens. Applications must run in different countries, being able to reformat messages in varying lengths in each language. Messages should be available in large font sizes for vision impaired users. Interface style should be consistent with other applications running on similar hardware. Style should at the same time conform to guidelines being developed by many organizations for presentation and interaction behaviors.","['IBM T.J. Watson Research Center P.O. Box 704 Yorktown Heights, NY', 'IBM T.J. Watson Research Center P.O. Box 704 Yorktown Heights, NY']","['2076680043', '222389444']",2001025563.0,"{'offset': 0, 'data': [{'authorId': '3182960', 'url': 'https://www.semanticscholar.org/author/3182960', 'name': 'Charles Wiecha', 'affiliations': [], 'homepage': None, 'paperCount': 28, 'citationCount': 462}, {'authorId': '2882275', 'url': 'https://www.semanticscholar.org/author/2882275', 'name': 'S. Boies', 'affiliations': [], 'homepage': None, 'paperCount': 50, 'citationCount': 3145}]}",27.0,"{'DBLP': 'conf/uist/WiechaB90', 'MAG': '2001025563', 'DOI': '10.1145/97924.97927', 'CorpusId': 838753}",['Computer Science'],2.0,False,{'pages': '21-30'},8/1/1990,['JournalArticle'],28.0,Generating user interfaces: principles and use of it style rules,https://www.semanticscholar.org/paper/4da49239adbb29177dca521fb07b173c4f9e9e05,UIST,1990
2029697180,"Creating high-quality label layouts in a particular visual style is a time-consuming process. Although automated labeling algorithms can aid the layout process, expert design knowledge is required to tune these algorithms so that they produce layouts which meet the designer's expectations. We propose a system which can learn a labellayout style from a single example layout and then apply this style to new labeling problems. Because designers find it much easier to create example layouts than tune algorithmic parameters, our system provides a more natural workflow for graphic designers. We demonstrate that our system is capable of learning a variety of label layout styles from examples.",1.0,"Creating high-quality label layouts in a particular visual style is a time-consuming process. Although automated labeling algorithms can aid the layout process, expert design knowledge is required to tune these algorithms so that they produce layouts which meet the designer's expectations. We propose a system which can learn a labellayout style from a single example layout and then apply this style to new labeling problems. Because designers find it much easier to create example layouts than tune algorithmic parameters, our system provides a more natural workflow for graphic designers. We demonstrate that our system is capable of learning a variety of label layout styles from examples.","['Univ. of Toronto, Toronto ON Canada', 'Univ. of Toronto, Toronto ON Canada', 'Univ. of Toronto, Toronto ON Canada', 'University of California-Berkeley, Berkeley, CA']","['1965004193', '2154794983', '2232442745', '718039462']",2029697180.0,"{'offset': 0, 'data': [{'authorId': '2397179', 'url': 'https://www.semanticscholar.org/author/2397179', 'name': 'Ian Vollick', 'affiliations': [], 'homepage': None, 'paperCount': 4, 'citationCount': 99}, {'authorId': '145731603', 'url': 'https://www.semanticscholar.org/author/145731603', 'name': 'Daniel Vogel', 'affiliations': [], 'homepage': None, 'paperCount': 111, 'citationCount': 3712}, {'authorId': '1820412', 'url': 'https://www.semanticscholar.org/author/1820412', 'name': 'Maneesh Agrawala', 'affiliations': [], 'homepage': None, 'paperCount': 230, 'citationCount': 13867}, {'authorId': '1747779', 'url': 'https://www.semanticscholar.org/author/1747779', 'name': 'Aaron Hertzmann', 'affiliations': [], 'homepage': None, 'paperCount': 169, 'citationCount': 17711}]}",42.0,"{'DBLP': 'conf/uist/VollickVAH07', 'MAG': '2029697180', 'DOI': '10.1145/1294211.1294252', 'CorpusId': 3038732}",['Computer Science'],1.0,False,{'name': 'Proceedings of the 20th annual ACM symposium on User interface software and technology'},10/7/2007,"['Book', 'JournalArticle', 'Conference']",30.0,Specifying label layout style by example,https://www.semanticscholar.org/paper/67e48059dc104caed8879fef417f059469dd5220,UIST,2007
2030867627,"We describe WEST, a WEb browser for Small Terminals, that aims to solve some of the problems associated with accessing web pages on hand-held devices. Through a novel combination of text reduction and focus+context visualization, users can access web pages from a very limited display environment, since the system will provide an overview of the contents of a web page even when it is too large to be displayed in its entirety. To make maximum use of the limited resources available on a typical hand-held terminal, much of the most demanding work is done by a proxy server, allowing the terminal to concentrate on the task of providing responsive user interaction. The system makes use of some interaction concepts reminiscent of those defined in the Wireless Application Protocol (WAP), making it possible to utilize the techniques described here for WAP-compliant devices and services that may become available in the near future.",1.0,"We describe WEST, a WEb browser for Small Terminals, that aims to solve some of the problems associated with accessing web pages on hand-held devices. Through a novel combination of text reduction and focus+context visualization, users can access web pages from a very limited display environment, since the system will provide an overview of the contents of a web page even when it is too large to be displayed in its entirety. To make maximum use of the limited resources available on a typical hand-held terminal, much of the most demanding work is done by a proxy server, allowing the terminal to concentrate on the task of providing responsive user interaction. The system makes use of some interaction concepts reminiscent of those defined in the Wireless Application Protocol (WAP), making it possible to utilize the techniques described here for WAP-compliant devices and services that may become available in the near future.","['Swedish Institute of Computer Science, Box 1263, SE-164 29 Kista, Sweden', 'Viktoria Institute, Box 620, SE-405 30, Göteborg, Sweden', 'Viktoria Institute, Box 620, SE-405 30, Göteborg, Sweden', 'Viktoria Institute, Box 620, SE-405 30, Göteborg, Sweden', 'Swedish Institute of Computer Science, Box 1263, SE-164 29 Kista, Sweden', 'Telia Mobile AB, SE-131 86 Nacka Strand, Sweden', 'Telia Research AB, SE-123 86 Farsta, Sweden']","['1073530958', '1984859990', '2026149416', '2090645225', '2105206177', '2284064335', '2676770102']",2030867627.0,"{'offset': 0, 'data': [{'authorId': '145548421', 'url': 'https://www.semanticscholar.org/author/145548421', 'name': 'Staffan Björk', 'affiliations': [], 'homepage': None, 'paperCount': 129, 'citationCount': 3590}, {'authorId': '1696081', 'url': 'https://www.semanticscholar.org/author/1696081', 'name': 'L. Holmquist', 'affiliations': [], 'homepage': None, 'paperCount': 176, 'citationCount': 4168}, {'authorId': '2011570', 'url': 'https://www.semanticscholar.org/author/2011570', 'name': 'Johan Redström', 'affiliations': [], 'homepage': None, 'paperCount': 103, 'citationCount': 4082}, {'authorId': '1692618', 'url': 'https://www.semanticscholar.org/author/1692618', 'name': 'I. Bretan', 'affiliations': [], 'homepage': None, 'paperCount': 32, 'citationCount': 454}, {'authorId': '2074944410', 'url': 'https://www.semanticscholar.org/author/2074944410', 'name': 'Rolf Danielsson', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 146}, {'authorId': '1742359', 'url': 'https://www.semanticscholar.org/author/1742359', 'name': 'Jussi Karlgren', 'affiliations': [], 'homepage': None, 'paperCount': 247, 'citationCount': 2941}, {'authorId': '21769455', 'url': 'https://www.semanticscholar.org/author/21769455', 'name': 'Kristofer Franzén', 'affiliations': [], 'homepage': None, 'paperCount': 14, 'citationCount': 425}]}",146.0,"{'MAG': '2030867627', 'DBLP': 'conf/uist/BjorkHRBDKF99', 'DOI': '10.1145/320719.322601', 'CorpusId': 10499236}",['Computer Science'],5.0,False,{'pages': '187-196'},11/7/1999,"['JournalArticle', 'Review']",43.0,WEST: a Web browser for small terminals,https://www.semanticscholar.org/paper/40e80e0d02c9b26c5fd383ef5a6dce3aab981e7b,UIST,1999
2036972019,"Information visualizations must allow users to browse information spaces and focus quickly on items of interest. Navigational techniques which utilize some representation of the entire information space provide context to support more detailed information views. However, the limited number of pixels on the screen makes it difficult to completely display large information spaces. The Zrz.irrnation Mural is a twodimensional, reduced representation of an entire information space that fits entirely within a display window or screen. The mural creates a miniature version of the information space using visual attributes such as grayscale shading, intensity, color, and pixel size, along with anti-aliased compression techniques. Information murals can be used as stand-alone visualizations or in global navigational views.",1.0,"Information visualizations must allow users to browse information spaces and focus quickly on items of interest. Navigational techniques which utilize some representation of the entire information space provide context to support more detailed information views. However, the limited number of pixels on the screen makes it difficult to completely display large information spaces. The Zrz.irrnation Mural is a twodimensional, reduced representation of an entire information space that fits entirely within a display window or screen. The mural creates a miniature version of the information space using visual attributes such as grayscale shading, intensity, color, and pixel size, along with anti-aliased compression techniques. Information murals can be used as stand-alone visualizations or in global navigational views.","['Graphics, Visualization & Usability Center, College of Computing, Georgia Institute of Technology, Atlanta, GA#TAB#', 'Graphics, Visualization & Usability Center, College of Computing, Georgia Institute of Technology, Atlanta, GA#TAB#']","['1990261876', '2087252583']",2036972019.0,"{'offset': 0, 'data': [{'authorId': '1903352', 'url': 'https://www.semanticscholar.org/author/1903352', 'name': 'Dean F. Jerding', 'affiliations': [], 'homepage': None, 'paperCount': 13, 'citationCount': 660}, {'authorId': '1691661', 'url': 'https://www.semanticscholar.org/author/1691661', 'name': 'J. Stasko', 'affiliations': [], 'homepage': None, 'paperCount': 347, 'citationCount': 25601}]}",14.0,"{'DBLP': 'conf/uist/JerdingS95', 'MAG': '2036972019', 'DOI': '10.1145/215585.215660', 'CorpusId': 15325948}",['Computer Science'],0.0,False,{'pages': '73-74'},12/1/1995,['JournalArticle'],6.0,Using information murals in visualization applications,https://www.semanticscholar.org/paper/375a170b27cd5772ecfbd3dc586c74bcad6770ca,UIST,1995
2050427684,"We present experimental work which explores how the match (or mismatch) between the input space of the hands and the output space of a graphical display influences two-handed input performance. During interaction with computers, a direct correspondence between the input and output spaces is often lacking. Not only are the hands disjoint from the display space, but the reference frames of the hands may in fact be disjoint from one another if two separate input devices (e.g. two mice) are used for two-handed input. In general, we refer to the workspace and origin within which the hands operate as kinesthetic reference frames. Our goal is to better understand how an interface designer's choice of kinesthetic reference frames influences a user's ability to coordinate two-handed movements, and to explore how the answer to this question may depend on the availability of visual feedback. Understanding this issue has implications for the design of two-handed interaction techniques and input devices, as well as for the reference principle of Guiard's Kinematic Chain model of human bimanual action. Our results suggest that the Guiard reference principle is robust with respect to variances in the kinesthetic reference frames as long as appropriate visual feedback is present.",1.0,"We present experimental work which explores how the match (or mismatch) between the input space of the hands and the output space of a graphical display influences two-handed input performance. During interaction with computers, a direct correspondence between the input and output spaces is often lacking. Not only are the hands disjoint from the display space, but the reference frames of the hands may in fact be disjoint from one another if two separate input devices (e.g. two mice) are used for two-handed input. In general, we refer to the workspace and origin within which the hands operate as kinesthetic reference frames. Our goal is to better understand how an interface designer's choice of kinesthetic reference frames influences a user's ability to coordinate two-handed movements, and to explore how the answer to this question may depend on the availability of visual feedback. Understanding this issue has implications for the design of two-handed interaction techniques and input devices, as well as for the reference principle of Guiard's Kinematic Chain model of human bimanual action. Our results suggest that the Guiard reference principle is robust with respect to variances in the kinesthetic reference frames as long as appropriate visual feedback is present.","['Microsoft Research, One Microsoft Way Redmond, WA#TAB#', 'Alias|wavefront, 210 King Street East, Toronto, Ontario, Canada M5A 1J7 and Dept. of Computer Science, University of Toronto, Toronto, Ontario, Canada M5S 3G4#TAB#']","['1560725665', '2130130894']",2050427684.0,"{'offset': 0, 'data': [{'authorId': '1748870', 'url': 'https://www.semanticscholar.org/author/1748870', 'name': 'Ravin Balakrishnan', 'affiliations': [], 'homepage': None, 'paperCount': 179, 'citationCount': 14686}, {'authorId': '1738072', 'url': 'https://www.semanticscholar.org/author/1738072', 'name': 'K. Hinckley', 'affiliations': [], 'homepage': None, 'paperCount': 163, 'citationCount': 9081}]}",127.0,"{'DBLP': 'conf/uist/BalakrishnanH99', 'MAG': '2050427684', 'DOI': '10.1145/320719.322599', 'CorpusId': 14318231}",['Computer Science'],5.0,True,{'pages': '171-178'},11/7/1999,['JournalArticle'],31.0,The role of kinesthetic reference frames in two-handed input performance,https://www.semanticscholar.org/paper/0aae99df980156f308f382ccec79afa6aa1ec612,UIST,1999
2059522049,"Nova is a simple technique for animating a data sequence whose elements include a primary numeric component and possibly one or more secondary dimensions. We use nova to visualize program behavior such as individual memory allocations, where the number of bytes in each allocation is a natural primary numeric dimension.",0.0,"Nova is a simple technique for animating a data sequence whose elements include a primary numeric component and possibly one or more secondary dimensions. We use nova to visualize program behavior such as individual memory allocations, where the number of bytes in each allocation is a natural primary numeric dimension.","['Division of MCSS, The University of Texas at San Antonio, San Antonio, TX', 'Department of Computer Science, The University of Arizona, Tucson, AZ#TAB#']","['2114141880', '2180934655']",2059522049.0,"{'offset': 0, 'data': [{'authorId': '3021626', 'url': 'https://www.semanticscholar.org/author/3021626', 'name': 'R. Griswold', 'affiliations': [], 'homepage': None, 'paperCount': 117, 'citationCount': 1446}, {'authorId': '1771900', 'url': 'https://www.semanticscholar.org/author/1771900', 'name': 'C. Jeffery', 'affiliations': [], 'homepage': None, 'paperCount': 106, 'citationCount': 608}]}",5.0,"{'MAG': '2059522049', 'DBLP': 'conf/uist/GriswoldJ94', 'DOI': '10.1145/192426.192477', 'CorpusId': 30849131}",['Computer Science'],0.0,False,{'pages': '131-132'},11/2/1994,['JournalArticle'],1.0,Nova: low-cost data animation using a radar-sweep metaphor,https://www.semanticscholar.org/paper/2b2e29750b2713621d1d8a8a6303a8ea6f8e2655,UIST,1994
2141716420,"Managing large amounts of dynamic visual information involves understanding changes happening out of the user's sight. In this paper, we show how current software does not adequately support users in this task, and motivate the need for a more general approach. We propose an image-based storage, visualization, and implicit interaction paradigm called mnemonic rendering that provides better support for handling visual changes. Once implemented on a system, mnemonic rendering techniques can benefit all applications. We explore its rich design space and discuss its expected benefits as well as limitations based on feedback from users of a small-screen and a wall-size prototype.",1.0,"Managing large amounts of dynamic visual information involves understanding changes happening out of the user's sight. In this paper, we show how current software does not adequately support users in this task, and motivate the need for a more general approach. We propose an image-based storage, visualization, and implicit interaction paradigm called mnemonic rendering that provides better support for handling visual changes. Once implemented on a system, mnemonic rendering techniques can benefit all applications. We explore its rich design space and discuss its expected benefits as well as limitations based on feedback from users of a small-screen and a wall-size prototype.","['University of Toronto', 'University of Toronto', 'University of Toronto']","['2130130894', '2676222217', '89785269']",2141716420.0,"{'offset': 0, 'data': [{'authorId': '34790289', 'url': 'https://www.semanticscholar.org/author/34790289', 'name': 'A. Bezerianos', 'affiliations': [], 'homepage': None, 'paperCount': 99, 'citationCount': 2041}, {'authorId': '3297322', 'url': 'https://www.semanticscholar.org/author/3297322', 'name': 'Pierre Dragicevic', 'affiliations': [], 'homepage': None, 'paperCount': 128, 'citationCount': 4992}, {'authorId': '1748870', 'url': 'https://www.semanticscholar.org/author/1748870', 'name': 'Ravin Balakrishnan', 'affiliations': [], 'homepage': None, 'paperCount': 179, 'citationCount': 14686}]}",66.0,"{'DBLP': 'conf/uist/BezerianosDB06', 'MAG': '2141716420', 'DOI': '10.1145/1166253.1166279', 'CorpusId': 1530768}",['Computer Science'],4.0,False,{'pages': '159-168'},10/15/2006,"['JournalArticle', 'Conference']",40.0,Mnemonic rendering: an image-based approach for exposing hidden changes in dynamic displays,https://www.semanticscholar.org/paper/8c6fc4ffddd52723dce69d18370ac2a28d4c273f,UIST,2006
2141964067,"Previous work has demonstrated the viability of applying offline analysis to interpret forearm electromyography (EMG) and classify finger gestures on a physical surface. We extend those results to bring us closer to using muscle-computer interfaces for always-available input in real-world applications. We leverage existing taxonomies of natural human grips to develop a gesture set covering interaction in free space even when hands are busy with other objects. We present a system that classifies these gestures in real-time and we introduce a bi-manual paradigm that enables use in interactive systems. We report experimental results demonstrating four-finger classification accuracies averaging 79% for pinching, 85% while holding a travel mug, and 88% when carrying a weighted bag. We further show generalizability across different arm postures and explore the tradeoffs of providing real-time visual feedback.",1.0,"Previous work has demonstrated the viability of applying offline analysis to interpret forearm electromyography (EMG) and classify finger gestures on a physical surface. We extend those results to bring us closer to using muscle-computer interfaces for always-available input in real-world applications. We leverage existing taxonomies of natural human grips to develop a gesture set covering interaction in free space even when hands are busy with other objects. We present a system that classifies these gestures in real-time and we introduce a bi-manual paradigm that enables use in interactive systems. We report experimental results demonstrating four-finger classification accuracies averaging 79% for pinching, 85% while holding a travel mug, and 88% when carrying a weighted bag. We further show generalizability across different arm postures and explore the tradeoffs of providing real-time visual feedback.","['Microsoft Research, redmond, WA, USA#TAB#', '[Microsoft Corp., Redmond, WA, USA]', 'Univ. of Toronto, Toronto ON Canada', 'Microsoft Research, redmond, WA, USA#TAB#', ' Univ. of Washington, Seattle, WA, USA', ' Univ. of Washington, Seattle, WA, USA']","['2105140892', '2120281375', '2130130894', '2168727892', '29409133', '400626676']",2141964067.0,"{'offset': 0, 'data': [{'authorId': '1766388', 'url': 'https://www.semanticscholar.org/author/1766388', 'name': 'T. S. Saponas', 'affiliations': [], 'homepage': None, 'paperCount': 38, 'citationCount': 2446}, {'authorId': '1719056', 'url': 'https://www.semanticscholar.org/author/1719056', 'name': 'Desney S. Tan', 'affiliations': [], 'homepage': None, 'paperCount': 151, 'citationCount': 9894}, {'authorId': '144864481', 'url': 'https://www.semanticscholar.org/author/144864481', 'name': 'Dan Morris', 'affiliations': [], 'homepage': None, 'paperCount': 66, 'citationCount': 4182}, {'authorId': '1748870', 'url': 'https://www.semanticscholar.org/author/1748870', 'name': 'Ravin Balakrishnan', 'affiliations': [], 'homepage': None, 'paperCount': 179, 'citationCount': 14686}, {'authorId': '2115150052', 'url': 'https://www.semanticscholar.org/author/2115150052', 'name': 'Jim Turner', 'affiliations': [], 'homepage': None, 'paperCount': 2, 'citationCount': 432}, {'authorId': '9522307', 'url': 'https://www.semanticscholar.org/author/9522307', 'name': 'J. Landay', 'affiliations': [], 'homepage': None, 'paperCount': 285, 'citationCount': 22329}]}",302.0,"{'MAG': '2141964067', 'DBLP': 'conf/uist/SaponasTMBTL09', 'DOI': '10.1145/1622176.1622208', 'CorpusId': 9079288}",['Computer Science'],10.0,False,{'pages': '167-176'},10/4/2009,['JournalArticle'],28.0,Enabling always-available input with muscle-computer interfaces,https://www.semanticscholar.org/paper/3fd89cf73d1705befe7a08dcc5df2abc6271d496,UIST,2009
2532049200,"Head-mounted displays are rapidly becoming popular. Field-of-view is one of the key parameters of head-mounted displays, because a wider field-of-view gives higher presence and immersion in the virtual environment. However, wider field-of-view often increase device cost and weight because it needs complicated optics or expensive modules such as multi high-resolution displays or complex lenses. This paper proposes a method that expands the field-of-view by using two kinds of lenses with different levels of magnification. The principle of the proposed method is that Fresnel lenses with high magnification surround convex lenses to fill the peripheral vision with a blurred image. The proposed method doesn't need complicated optics, and is advantageous in terms of device cost and weight, because only two additional Fresnel lenses are necessary. We implement a prototype and confirm that the Fresnel lenses fill the peripheral with a blurred image, and effectively expand the field-of-view.",0.0,"Head-mounted displays are rapidly becoming popular. Field-of-view is one of the key parameters of head-mounted displays, because a wider field-of-view gives higher presence and immersion in the virtual environment. However, wider field-of-view often increase device cost and weight because it needs complicated optics or expensive modules such as multi high-resolution displays or complex lenses. This paper proposes a method that expands the field-of-view by using two kinds of lenses with different levels of magnification. The principle of the proposed method is that Fresnel lenses with high magnification surround convex lenses to fill the peripheral vision with a blurred image. The proposed method doesn't need complicated optics, and is advantageous in terms of device cost and weight, because only two additional Fresnel lenses are necessary. We implement a prototype and confirm that the Fresnel lenses fill the peripheral with a blurred image, and effectively expand the field-of-view.","['NTT docomo, Yokosuka, Kanagawa, Japan', 'NTT docomo, Yokosuka, Kanagawa, Japan']","['2214682394', '2937340977']",2532049200.0,"{'offset': 0, 'data': [{'authorId': '2090553785', 'url': 'https://www.semanticscholar.org/author/2090553785', 'name': 'Wataru Yamada', 'affiliations': [], 'homepage': None, 'paperCount': 32, 'citationCount': 136}, {'authorId': '2962182', 'url': 'https://www.semanticscholar.org/author/2962182', 'name': 'H. Manabe', 'affiliations': [], 'homepage': None, 'paperCount': 63, 'citationCount': 455}]}",11.0,"{'MAG': '2532049200', 'DBLP': 'conf/uist/YamadaM16', 'DOI': '10.1145/2984751.2985735', 'CorpusId': 3062649}",['Computer Science'],0.0,False,{'name': 'Proceedings of the 29th Annual Symposium on User Interface Software and Technology'},10/16/2016,"['Book', 'JournalArticle', 'Conference']",2.0,Expanding the Field-of-View of Head-Mounted Displays with Peripheral Blurred Images,https://www.semanticscholar.org/paper/ff3f4019d9a8caf07a1289abe590d14fc5d5c253,UIST,2016
2082506607,"The merits of direct manipulation are now widely recognized. However, direct manipulation interfaces incur high cost in their creation. To cope with this problem, we present a model of bidirectional translation between pictures and abstract application data, and a prototype system, TRIP2, based on this model. Using this model, general mapping from abstract data to pictures and from pictures to abstract data is realized merely by giving declarative mapping rules, allowing fast and easy creation of direct manipulation interfaces. We apply the prototype system to the generation of the interfaces for kinship diagrams, Graph Editors, E-R diagrams, and an Othello game.",1.0,"The merits of direct manipulation are now widely recognized. However, direct manipulation interfaces incur high cost in their creation. To cope with this problem, we present a model of bidirectional translation between pictures and abstract application data, and a prototype system, TRIP2, based on this model. Using this model, general mapping from abstract data to pictures and from pictures to abstract data is realized merely by giving declarative mapping rules, allowing fast and easy creation of direct manipulation interfaces. We apply the prototype system to the generation of the interfaces for kinship diagrams, Graph Editors, E-R diagrams, and an Othello game.","['Research and Development, ACCESS CO., LTD., 1-7-1 Sarugaku-cho, Chiyoda-ku, Tokyo, 101 Japan#TAB#', 'Department of Information Science, University of Tokyo, 7-3-1 Hongo, Bunkyo-Ku, Tokyo, 113 Japan#TAB#', 'Department of Information Science, University of Tokyo, 7-3-1 Hongo, Bunkyo-Ku, Tokyo, 113 Japan#TAB#', 'Department of Information Science, University of Tokyo, 7-3-1 Hongo, Bunkyo-Ku, Tokyo, 113 Japan#TAB#']","['2098643000', '2164966972', '2250226055', '660900409']",2082506607.0,"{'offset': 0, 'data': [{'authorId': '2049528639', 'url': 'https://www.semanticscholar.org/author/2049528639', 'name': 'Shin Takahashi', 'affiliations': [], 'homepage': None, 'paperCount': 23, 'citationCount': 262}, {'authorId': '145936011', 'url': 'https://www.semanticscholar.org/author/145936011', 'name': 'S. Matsuoka', 'affiliations': [], 'homepage': None, 'paperCount': 483, 'citationCount': 11902}, {'authorId': '1748361', 'url': 'https://www.semanticscholar.org/author/1748361', 'name': 'A. Yonezawa', 'affiliations': [], 'homepage': None, 'paperCount': 280, 'citationCount': 5624}, {'authorId': '3237240', 'url': 'https://www.semanticscholar.org/author/3237240', 'name': 'Tomihisa Kamada', 'affiliations': [], 'homepage': None, 'paperCount': 15, 'citationCount': 3075}]}",44.0,"{'DBLP': 'conf/uist/TakahashiMYK91', 'MAG': '2082506607', 'DOI': '10.1145/120782.120800', 'CorpusId': 10328193}",['Computer Science'],1.0,False,{'pages': '165-174'},11/11/1991,['JournalArticle'],65.0,A general framework for Bi-directional translation between abstract and pictorial data,https://www.semanticscholar.org/paper/10dd6444b627f2ce3ef915a0f617eac7eb9170ad,UIST,1991
2117043006,"We present a survey of design issues for developing effective free-space three-dimensional (3D) user interfaces. Our survey is based upon previous work in 3D interaction, our experience in developing free-space interfaces, and our informal observations of test users. We illustrate our design issues using examples drawn from instances of 3D interfaces.For example, our first issue suggests that users have difficulty understanding three-dimensional space. We offer a set of strategies which may help users to better perceive a 3D virtual environment, including the use of spatial references, relative gesture, two-handed interaction, multisensory feedback, physical constraints, and head tracking. We describe interfaces which employ these strategies.Our major contribution is the synthesis of many scattered results, observations, and examples into a common framework. This framework should serve as a guide to researchers or systems builders who may not be familiar with design issues in spatial input. Where appropriate, we also try to identify areas in free-space 3D interaction which we see as likely candidates for additional research.An extended and annotated version of the references list for this paper is available on-line through mosaic at address http://uvacs.cs.virginia.edu/~kph2q/.",1.0,"We present a survey of design issues for developing effective free-space three-dimensional (3D) user interfaces. Our survey is based upon previous work in 3D interaction, our experience in developing free-space interfaces, and our informal observations of test users. We illustrate our design issues using examples drawn from instances of 3D interfaces.For example, our first issue suggests that users have difficulty understanding three-dimensional space. We offer a set of strategies which may help users to better perceive a 3D virtual environment, including the use of spatial references, relative gesture, two-handed interaction, multisensory feedback, physical constraints, and head tracking. We describe interfaces which employ these strategies.Our major contribution is the synthesis of many scattered results, observations, and examples into a common framework. This framework should serve as a guide to researchers or systems builders who may not be familiar with design issues in spatial input. Where appropriate, we also try to identify areas in free-space 3D interaction which we see as likely candidates for additional research.An extended and annotated version of the references list for this paper is available on-line through mosaic at address http://uvacs.cs.virginia.edu/~kph2q/.","['University of Virginia, Departments of Neurosurgery and Computer Science', 'University of Virginia, Departments of Neurosurgery#TAB#', 'University of Virginia, Departments of Computer Science', 'University of Virginia, Departments of Neurosurgery#TAB#']","['1560725665', '2133807043', '2139439197', '604364466']",2117043006.0,"{'offset': 0, 'data': [{'authorId': '1738072', 'url': 'https://www.semanticscholar.org/author/1738072', 'name': 'K. Hinckley', 'affiliations': [], 'homepage': None, 'paperCount': 163, 'citationCount': 9081}, {'authorId': '1717974', 'url': 'https://www.semanticscholar.org/author/1717974', 'name': 'R. Pausch', 'affiliations': [], 'homepage': None, 'paperCount': 138, 'citationCount': 11436}, {'authorId': '2592863', 'url': 'https://www.semanticscholar.org/author/2592863', 'name': 'J. Goble', 'affiliations': [], 'homepage': None, 'paperCount': 51, 'citationCount': 2202}, {'authorId': '47013687', 'url': 'https://www.semanticscholar.org/author/47013687', 'name': 'N. Kassell', 'affiliations': [], 'homepage': None, 'paperCount': 240, 'citationCount': 18786}]}",417.0,"{'DBLP': 'conf/uist/HinckleyPGK94', 'MAG': '2117043006', 'DOI': '10.1145/192426.192501', 'CorpusId': 83668}",['Computer Science'],23.0,False,{'pages': '213-222'},11/2/1994,"['JournalArticle', 'Review']",91.0,A survey of design issues in spatial input,https://www.semanticscholar.org/paper/97c9c7451cf45ab237b884eb7b7efef076efe1a7,UIST,1994
